"REXP"
"2015-09-21";470.6801
"2015-09-22";471.6371
"2015-09-23";473.8868
"2015-09-24";473.8425
"2015-09-25";473.2176
"2015-09-28";473.4352
"2015-09-29";473.8264
"2015-09-30";473.9925
"2015-10-01";474.3774
"2015-10-02";474.5965
"2015-10-05";474.9422
"2015-10-06";474.1491
"2015-10-07";473.6184
"2015-10-08";474.6079
"2015-10-09";473.9919
"2015-10-12";473.7043
"2015-10-13";474.6162
"2015-10-14";474.6285
"2015-10-15";475.0345
"2015-10-16";474.9592
"2015-10-19";474.8188
"2015-10-20";474.4855
"2015-10-21";473.6443
"2015-10-22";474.3001
"2015-10-23";475.8735
"2015-10-26";475.8873
"2015-10-27";476.0793
"2015-10-28";477.0416
"2015-10-29";476.6995
"2015-10-30";475.8975
"2015-11-02";474.8825
"2015-11-03";475.1532
"2015-11-04";474.9158
"2015-11-05";474.6647
"2015-11-06";474.289
"2015-11-09";472.1573
"2015-11-10";474.1634
"2015-11-11";474.1259
"2015-11-12";474.6088
"2015-11-13";474.7409
"2015-11-16";475.3369
"2015-11-17";475.83
"2015-11-18";476.43
"2015-11-19";476.4466
"2015-11-20";476.5124
"2015-11-23";475.9775
"2015-11-24";476.591
"2015-11-25";476.7625
"2015-11-26";476.9962
"2015-11-27";477.2626
"2015-11-30";477.2009
"2015-12-01";476.802
"2015-12-02";477.9453
"2015-12-03";477.5501
"2015-12-04";473.3779
"2015-12-07";473.7999
"2015-12-08";474.2897
"2015-12-09";474.2587
"2015-12-10";474.5883
"2015-12-11";475.3135
"2015-12-14";475.3754
"2015-12-15";474.2144
"2015-12-16";474.238
"2015-12-17";474.957
"2015-12-18";475.5262
"2015-12-21";475.8021
"2015-12-22";476.2686
"2015-12-23";474.9943
"2015-12-28";474.7382
"2015-12-29";475.8137
"2015-12-30";474.2417
